# Logger: CSVLogger | Started: Fri Sep 26 15:20:21 2025
partition,stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras,__topic__
observed,temp-1,temp-1-1758914553356,1758914553.3564188,1758914553.3564188,1758914553.3564188,float,C,25.065443267923833,,,,,observed,SimulatedDroppingStream,{'ground_truth': 25.065443267923833},observed.temp-1
reconstructed,temp-1,temp-1-1758914553356,1758914553.3564188,1758914553.3564188,1758914553.3564188,float,C,25.065443267923833,26.00130657644689,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 25.065443267923833},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914600359,1758914600.3596258,1758914600.3596258,1758914600.3596258,float,C,23.17154417156553,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.17154417156553},groundtruth.temp-1
observed,temp-1,temp-1-1758914554362,1758914554.362504,1758914554.362504,1758914554.362504,float,C,25.969137347464358,,,,,observed,SimulatedDroppingStream,{'ground_truth': 25.969137347464358},observed.temp-1
reconstructed,temp-1,temp-1-1758914554362,1758914554.362504,1758914554.362504,1758914554.362504,float,C,25.969137347464358,26.378965832026083,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 25.969137347464358},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914601350,1758914601.3509705,1758914601.3509705,1758914601.3509705,float,C,17.750130712806214,,,,,groundtruth,GroundTruthStream,{'ground_truth': 17.750130712806214},groundtruth.temp-1
observed,temp-1,temp-1-1758914555347,1758914555.347659,1758914555.3576965,1758914555.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914555347,1758914555.347659,1758914555.3576965,1758914555.347659,float,C,27.85001128563986,27.85001128563986,KalmanFilter,0.5970176792839799,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914602360,1758914602.3604505,1758914602.3604505,1758914602.3604505,float,C,29.139056924653204,,,,,groundtruth,GroundTruthStream,{'ground_truth': 29.139056924653204},groundtruth.temp-1
observed,temp-1,temp-1-1758914556353,1758914556.3532393,1758914556.3532393,1758914556.3532393,float,C,29.636684721051058,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.636684721051058},observed.temp-1
reconstructed,temp-1,temp-1-1758914556353,1758914556.3532393,1758914556.3532393,1758914556.3532393,float,C,29.636684721051058,29.632107340442918,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.636684721051058},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914604361,1758914604.3619087,1758914604.3619087,1758914604.3619087,float,C,27.06623120664919,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.06623120664919},groundtruth.temp-1
observed,temp-1,temp-1-1758914557355,1758914557.35552,1758914557.35552,1758914557.35552,float,C,20.171919993521502,,,,,observed,SimulatedDroppingStream,{'ground_truth': 20.171919993521502},observed.temp-1
reconstructed,temp-1,temp-1-1758914557355,1758914557.35552,1758914557.35552,1758914557.35552,float,C,20.171919993521502,21.63528526893401,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 20.171919993521502},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914605360,1758914605.3604252,1758914605.3604252,1758914605.3604252,float,C,16.15256350393909,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.15256350393909},groundtruth.temp-1
observed,temp-1,temp-1-1758914558360,1758914558.3600113,1758914558.3600113,1758914558.3600113,float,C,18.816584587222284,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.816584587222284},observed.temp-1
reconstructed,temp-1,temp-1-1758914558360,1758914558.3600113,1758914558.3600113,1758914558.3600113,float,C,18.816584587222284,18.22920203110796,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.816584587222284},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914607354,1758914607.3540864,1758914607.3540864,1758914607.3540864,float,C,24.182798715191993,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.182798715191993},groundtruth.temp-1
observed,temp-1,temp-1-1758914559359,1758914559.35907,1758914559.35907,1758914559.35907,float,C,18.597089780012684,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.597089780012684},observed.temp-1
reconstructed,temp-1,temp-1-1758914559359,1758914559.35907,1758914559.35907,1758914559.35907,float,C,18.597089780012684,17.75856691211254,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.597089780012684},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914608364,1758914608.3649025,1758914608.3649025,1758914608.3649025,float,C,19.986653884503056,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.986653884503056},groundtruth.temp-1
observed,temp-1,temp-1-1758914560360,1758914560.3600116,1758914560.3600116,1758914560.3600116,float,C,21.953148100757076,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.953148100757076},observed.temp-1
reconstructed,temp-1,temp-1-1758914560360,1758914560.3600116,1758914560.3600116,1758914560.3600116,float,C,21.953148100757076,21.127746013070357,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.953148100757076},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914609348,1758914609.3486536,1758914609.3486536,1758914609.3486536,float,C,24.56297198217058,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.56297198217058},groundtruth.temp-1
observed,temp-1,temp-1-1758914561362,1758914561.362043,1758914561.362043,1758914561.362043,float,C,29.377621757706663,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.377621757706663},observed.temp-1
reconstructed,temp-1,temp-1-1758914561362,1758914561.362043,1758914561.362043,1758914561.362043,float,C,29.377621757706663,28.739888889267988,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.377621757706663},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914610362,1758914610.3622575,1758914610.3622575,1758914610.3622575,float,C,22.66570221797997,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.66570221797997},groundtruth.temp-1
observed,temp-1,temp-1-1758914562355,1758914562.3552117,1758914562.3552117,1758914562.3552117,float,C,21.1056905364519,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.1056905364519},observed.temp-1
reconstructed,temp-1,temp-1-1758914562355,1758914562.3552117,1758914562.3552117,1758914562.3552117,float,C,21.1056905364519,23.283067183203798,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.1056905364519},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914611362,1758914611.362554,1758914611.362554,1758914611.362554,float,C,27.514260762948815,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.514260762948815},groundtruth.temp-1
observed,temp-1,temp-1-1758914563358,1758914563.3587246,1758914563.3587246,1758914563.3587246,float,C,25.67292266560097,,,,,observed,SimulatedDroppingStream,{'ground_truth': 25.67292266560097},observed.temp-1
reconstructed,temp-1,temp-1-1758914563358,1758914563.3587246,1758914563.3587246,1758914563.3587246,float,C,25.67292266560097,25.117962983135236,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 25.67292266560097},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914612361,1758914612.3615527,1758914612.3615527,1758914612.3615527,float,C,21.557436475176324,,,,,groundtruth,GroundTruthStream,{'ground_truth': 21.557436475176324},groundtruth.temp-1
observed,temp-1,temp-1-1758914564357,1758914564.357834,1758914564.357834,1758914564.357834,float,C,18.216023509154052,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.216023509154052},observed.temp-1
reconstructed,temp-1,temp-1-1758914564357,1758914564.357834,1758914564.357834,1758914564.357834,float,C,18.216023509154052,19.164342812935526,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.216023509154052},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914614357,1758914614.357102,1758914614.357102,1758914614.357102,float,C,27.72910890480381,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.72910890480381},groundtruth.temp-1
observed,temp-1,temp-1-1758914565364,1758914565.3643205,1758914565.3643205,1758914565.3643205,float,C,15.340011209999544,,,,,observed,SimulatedDroppingStream,{'ground_truth': 15.340011209999544},observed.temp-1
reconstructed,temp-1,temp-1-1758914565364,1758914565.3643205,1758914565.3643205,1758914565.3643205,float,C,15.340011209999544,15.072542151916272,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 15.340011209999544},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914615356,1758914615.3562124,1758914615.3562124,1758914615.3562124,float,C,27.29611728927997,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.29611728927997},groundtruth.temp-1
observed,temp-1,temp-1-1758914566360,1758914566.360922,1758914566.360922,1758914566.360922,float,C,19.570862364476962,,,,,observed,SimulatedDroppingStream,{'ground_truth': 19.570862364476962},observed.temp-1
reconstructed,temp-1,temp-1-1758914566360,1758914566.360922,1758914566.360922,1758914566.360922,float,C,19.570862364476962,18.18917886809217,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 19.570862364476962},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914616354,1758914616.354698,1758914616.354698,1758914616.354698,float,C,16.74578398516419,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.74578398516419},groundtruth.temp-1
observed,temp-1,temp-1-1758914567362,1758914567.3629167,1758914567.3629167,1758914567.3629167,float,C,17.659720609559567,,,,,observed,SimulatedDroppingStream,{'ground_truth': 17.659720609559567},observed.temp-1
reconstructed,temp-1,temp-1-1758914567362,1758914567.3629167,1758914567.3629167,1758914567.3629167,float,C,17.659720609559567,17.8923042294233,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 17.659720609559567},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914617356,1758914617.356702,1758914617.356702,1758914617.356702,float,C,28.74644602860493,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.74644602860493},groundtruth.temp-1
observed,temp-1,temp-1-1758914568356,1758914568.3560002,1758914568.3560002,1758914568.3560002,float,C,29.94510485500104,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.94510485500104},observed.temp-1
reconstructed,temp-1,temp-1-1758914568356,1758914568.3560002,1758914568.3560002,1758914568.3560002,float,C,29.94510485500104,28.512493122274865,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.94510485500104},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914618361,1758914618.3614318,1758914618.3614318,1758914618.3614318,float,C,15.14841695208423,,,,,groundtruth,GroundTruthStream,{'ground_truth': 15.14841695208423},groundtruth.temp-1
observed,temp-1,temp-1-1758914569357,1758914569.3578181,1758914569.3578181,1758914569.3578181,float,C,19.99055653165355,,,,,observed,SimulatedDroppingStream,{'ground_truth': 19.99055653165355},observed.temp-1
reconstructed,temp-1,temp-1-1758914569357,1758914569.3578181,1758914569.3578181,1758914569.3578181,float,C,19.99055653165355,22.516185641694772,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 19.99055653165355},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914619360,1758914619.360103,1758914619.360103,1758914619.360103,float,C,27.971164127215015,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.971164127215015},groundtruth.temp-1
observed,temp-1,temp-1-1758914570360,1758914570.3609123,1758914570.3609123,1758914570.3609123,float,C,18.117868529566508,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.117868529566508},observed.temp-1
reconstructed,temp-1,temp-1-1758914570360,1758914570.3609123,1758914570.3609123,1758914570.3609123,float,C,18.117868529566508,18.451781347997247,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.117868529566508},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914620355,1758914620.3554988,1758914620.3554988,1758914620.3554988,float,C,26.44122925530082,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.44122925530082},groundtruth.temp-1
observed,temp-1,temp-1-1758914571347,1758914571.347659,1758914571.353836,1758914571.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914571347,1758914571.347659,1758914571.353836,1758914571.347659,float,C,13.068469048629838,13.068469048629838,KalmanFilter,0.5974377277045979,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914621356,1758914621.3568995,1758914621.3568995,1758914621.3568995,float,C,19.797537063755726,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.797537063755726},groundtruth.temp-1
observed,temp-1,temp-1-1758914572347,1758914572.347659,1758914572.3526855,1758914572.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914572347,1758914572.347659,1758914572.3526855,1758914572.347659,float,C,5.6282609712399605,5.6282609712399605,KalmanFilter,0.2540104127115517,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914623350,1758914623.3500202,1758914623.3500202,1758914623.3500202,float,C,22.14753711910964,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.14753711910964},groundtruth.temp-1
observed,temp-1,temp-1-1758914573357,1758914573.3570235,1758914573.3570235,1758914573.3570235,float,C,26.955039678568973,,,,,observed,SimulatedDroppingStream,{'ground_truth': 26.955039678568973},observed.temp-1
reconstructed,temp-1,temp-1-1758914573357,1758914573.3570235,1758914573.3570235,1758914573.3570235,float,C,26.955039678568973,26.61703825354462,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 26.955039678568973},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914624352,1758914624.3522327,1758914624.3522327,1758914624.3522327,float,C,18.68354215634535,,,,,groundtruth,GroundTruthStream,{'ground_truth': 18.68354215634535},groundtruth.temp-1
observed,temp-1,temp-1-1758914574347,1758914574.347659,1758914574.3599646,1758914574.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914574347,1758914574.347659,1758914574.3599646,1758914574.347659,float,C,32.032593947981766,32.032593947981766,KalmanFilter,0.5747201591238905,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914625354,1758914625.354246,1758914625.354246,1758914625.354246,float,C,18.799285034587413,,,,,groundtruth,GroundTruthStream,{'ground_truth': 18.799285034587413},groundtruth.temp-1
observed,temp-1,temp-1-1758914575364,1758914575.3644338,1758914575.3644338,1758914575.3644338,float,C,18.72640889269109,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.72640889269109},observed.temp-1
reconstructed,temp-1,temp-1-1758914575364,1758914575.3644338,1758914575.3644338,1758914575.3644338,float,C,18.72640889269109,19.296156556450093,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.72640889269109},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914626354,1758914626.3542542,1758914626.3542542,1758914626.3542542,float,C,16.02445354731835,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.02445354731835},groundtruth.temp-1
observed,temp-1,temp-1-1758914576347,1758914576.347659,1758914576.3586574,1758914576.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914576347,1758914576.347659,1758914576.3586574,1758914576.347659,float,C,13.412540446125147,13.412540446125147,KalmanFilter,0.5885674067907989,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914627349,1758914627.3491778,1758914627.3491778,1758914627.3491778,float,C,19.180321930681274,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.180321930681274},groundtruth.temp-1
observed,temp-1,temp-1-1758914577347,1758914577.347659,1758914577.3538496,1758914577.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758914577347,1758914577.347659,1758914577.3538496,1758914577.347659,float,C,5.508580550582724,5.508580550582724,KalmanFilter,0.2431861043532658,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758914632363,1758914632.3635159,1758914632.3635159,1758914632.3635159,float,C,19.9371585433519,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.9371585433519},groundtruth.temp-1
observed,temp-1,temp-1-1758914578348,1758914578.3485591,1758914578.3485591,1758914578.3485591,float,C,18.173710116756236,,,,,observed,SimulatedDroppingStream,{'ground_truth': 18.173710116756236},observed.temp-1
reconstructed,temp-1,temp-1-1758914578348,1758914578.3485591,1758914578.3485591,1758914578.3485591,float,C,18.173710116756236,17.94123694175535,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 18.173710116756236},reconstructed.temp-1
